v8-version,4,6,85,31,0
tick,0xc3afc9,609338,1,0xe32800,2,0x93d1a0,0xe02c65f7784,0xe02c654c4a1,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667d89e,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667d546,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c662e98a,0xe02c666af86,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66699ce,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66693e7,0xe02c66696f2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c665f8cc,0xe02c665fa94,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6659137,0xe02c6659314,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66406b8,0xe02c6640cf2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6639897,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,Function,0,0xe02c667da40,476," /home/rgbm21/Documents/botkit/node_modules/lodash/_baseGet.js:1:11",0x36b97b163ce0,~
code-creation,Script,0,0xe02c667dc20,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_baseGet.js",0x36b97b163e20,~
code-creation,Function,0,0xe02c667dd20,444," /home/rgbm21/Documents/botkit/node_modules/lodash/_baseCastPath.js:1:11",0x36b97b164410,~
code-creation,Script,0,0xe02c667dee0,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_baseCastPath.js",0x36b97b164550,~
code-creation,Function,0,0xe02c667dfe0,940," /home/rgbm21/Documents/botkit/node_modules/lodash/_stringToPath.js:1:11",0x36b97b164bd0,~
code-creation,Script,0,0xe02c667e3a0,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_stringToPath.js",0x36b97b164d10,~
code-creation,Function,0,0xe02c667e4a0,748," /home/rgbm21/Documents/botkit/node_modules/lodash/toString.js:1:11",0x36b97b16d378,~
code-creation,Script,0,0xe02c667e7a0,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/toString.js",0x36b97b16d4b8,~
tick,0x7f6617767850,610416,1,0xe32800,2,0x93d1a0,0xe02c65f7784,0xe02c654c4a1,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667e0bc,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667de46,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667db1c,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667d89e,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667d546,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c662e98a,0xe02c666af86,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66699ce,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66693e7,0xe02c66696f2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c665f8cc,0xe02c665fa94,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6659137,0xe02c6659314,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66406b8,0xe02c6640cf2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6639897,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,Function,0,0xe02c667e8a0,556," /home/rgbm21/Documents/botkit/node_modules/lodash/isSymbol.js:1:11",0x36b97b16da70,~
code-creation,Script,0,0xe02c667eae0,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/isSymbol.js",0x36b97b16dbb0,~
code-creation,Function,0,0xe02c667ebe0,908," /home/rgbm21/Documents/botkit/node_modules/lodash/_isKey.js:1:11",0x36b97b16e1c8,~
code-creation,Script,0,0xe02c667ef80,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_isKey.js",0x36b97b16e308,~
tick,0xbeb35c,611493,0,0x7fffc2951270,0,0x93c720,0xe02c666fcb4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667d5ae,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c662e98a,0xe02c666af86,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66699ce,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66693e7,0xe02c66696f2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c665f8cc,0xe02c665fa94,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6659137,0xe02c6659314,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66406b8,0xe02c6640cf2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6639897,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,Function,0,0xe02c667f080,444," /home/rgbm21/Documents/botkit/node_modules/lodash/hasIn.js:1:11",0x36b97b16e8f8,~
code-creation,Script,0,0xe02c667f240,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/hasIn.js",0x36b97b16ea38,~
code-creation,Function,0,0xe02c667f340,228," /home/rgbm21/Documents/botkit/node_modules/lodash/_baseHasIn.js:1:11",0x36b97b16eef8,~
code-creation,Script,0,0xe02c667f440,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_baseHasIn.js",0x36b97b16f038,~
code-creation,Function,0,0xe02c667f540,1172," /home/rgbm21/Documents/botkit/node_modules/lodash/_hasPath.js:1:11",0x36b97b16f738,~
code-creation,Script,0,0xe02c667f9e0,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_hasPath.js",0x36b97b16f878,~
tick,0xad940c,612537,0,0x0,0,0xcd6c50,0xe02c65bf039,0xe02c6667d94,0xe02c666fad2,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667f8d6,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667f1a6,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667d5ae,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c662e98a,0xe02c666af86,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66699ce,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66693e7,0xe02c66696f2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c665f8cc,0xe02c665fa94,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6659137,0xe02c6659314,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66406b8,0xe02c6640cf2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6639897,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,Function,0,0xe02c667fae0,228," /home/rgbm21/Documents/botkit/node_modules/lodash/last.js:1:11",0x36b97b16fdd0,~
code-creation,Script,0,0xe02c667fbe0,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/last.js",0x36b97b16ff10,~
code-creation,LazyCompile,0,0xe02c667fce0,492,"ArrayBuffer native arraybuffer.js:15:32",0x31534ff8fc38,~
code-creation,Function,0,0xe02c667fee0,444," /home/rgbm21/Documents/botkit/node_modules/lodash/_parent.js:1:11",0x36b97b170860,~
code-creation,Script,0,0xe02c66800a0,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_parent.js",0x36b97b1709a0,~
code-creation,LazyCompile,1,0xe02c66801a0,447,"ArrayBuffer native arraybuffer.js:15:32",0x31534ff8fc38,*
tick,0xad91c8,613608,1,0xe32800,2,0x93d1a0,0xe02c65f7784,0xe02c654c4a1,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667ff9e,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667f93e,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667f1a6,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c667d5ae,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c662e98a,0xe02c666af86,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66699ce,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66693e7,0xe02c66696f2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c665f8cc,0xe02c665fa94,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6659137,0xe02c6659314,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66406b8,0xe02c6640cf2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6639897,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,Function,0,0xe02c6680360,228," /home/rgbm21/Documents/botkit/node_modules/lodash/_baseSlice.js:1:11",0x36b97b171170,~
code-creation,Script,0,0xe02c6680460,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_baseSlice.js",0x36b97b1712b0,~
code-creation,Function,0,0xe02c6680560,228," /home/rgbm21/Documents/botkit/node_modules/lodash/identity.js:1:11",0x36b97b171788,~
code-creation,Script,0,0xe02c6680660,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/identity.js",0x36b97b1718c8,~
code-creation,Function,0,0xe02c6680760,548," /home/rgbm21/Documents/botkit/node_modules/lodash/property.js:1:11",0x36b97b171eb8,~
code-creation,Script,0,0xe02c66809a0,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/property.js",0x36b97b171ff8,~
code-creation,Function,0,0xe02c6680aa0,340," /home/rgbm21/Documents/botkit/node_modules/lodash/_basePropertyDeep.js:1:11",0x36b97b172550,~
code-creation,Script,0,0xe02c6680c00,244,"/home/rgbm21/Documents/botkit/node_modules/lodash/_basePropertyDeep.js",0x36b97b172690,~
tick,0xe02c65569f1,614671,0,0xffffffffffffff9e,0,0x0,0xe02c65eb1f2,0xe02c6638268,0xe02c65cf7c2,0xe02c6539417,0xe02c654e307,0xe02c654e0fe,0xe02c6680b5e,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c6680886,0xe02c654ca39,0xe02c65fd42b,0xe02c66700f4,0xe02c65397ee,0xe02c662e98a,0xe02c666b0be,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66699ce,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66693e7,0xe02c66696f2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c665f8cc,0xe02c665fa94,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6659137,0xe02c6659314,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c66406b8,0xe02c6640cf2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6639897,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,Function,0,0xe02c6680d00,452," /home/rgbm21/Documents/botkit/node_modules/xmlbuilder/lib/XMLAttribute.js:7:44",0x36b97b172f00,~
code-creation,Function,0,0xe02c6680ee0,380," /home/rgbm21/Documents/botkit/node_modules/xmlbuilder/lib/XMLAttribute.js:2:10",0x36b97b173078,~
code-creation,Function,0,0xe02c6681060,316," /home/rgbm21/Documents/botkit/node_modules/xmlbuilder/lib/XMLAttribute.js:1:11",0x36b97b173208,~
code-creation,Script,0,0xe02c66811a0,244,"/home/rgbm21/Documents/botkit/node_modules/xmlbuilder/lib/XMLAttribute.js",0x36b97b173348,~
code-creation,LazyCompile,0,0xe02c66812a0,1048,"extend /home/rgbm21/Documents/botkit/node_modules/xmlbuilder/lib/XMLElement.js:4:22",0x36b97b13f2d0,~
code-creation,LazyCompile,0,0xe02c66816c0,228,"ctor /home/rgbm21/Documents/botkit/node_modules/xmlbuilder/lib/XMLElement.js:4:138",0x36b97b173668,~
tick,0xe02c654414c,615732,0,0xffffffffffffffd4,0,0x0,0xe02c65eb1f2,0xe02c666fef5,0xe02c65397ee,0xe02c662e98a,0xe02c6640724,0xe02c6640cf2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6639897,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,Function,0,0xe02c66817c0,300," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/bom.js:2:10",0x36b97b174108,~
code-creation,Function,0,0xe02c6681900,316," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/bom.js:1:11",0x36b97b174298,~
code-creation,Script,0,0xe02c6681a40,244,"/home/rgbm21/Documents/botkit/node_modules/xml2js/lib/bom.js",0x36b97b174410,~
code-creation,Function,0,0xe02c6681b40,876," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/processors.js:2:10",0x36b97b174e20,~
code-creation,Function,0,0xe02c6681ec0,340," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/processors.js:1:11",0x36b97b174fa0,~
code-creation,Script,0,0xe02c6682020,244,"/home/rgbm21/Documents/botkit/node_modules/xml2js/lib/processors.js",0x36b97b1750e0,~
code-creation,Stub,11,0xe02c6682120,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0xe02c66821a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0xe02c6682220,1048,"extend /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:5:22",0x38cf5fc82488,~
code-creation,Handler,3,0xe02c6682640,164,"call"
code-creation,Handler,3,0xe02c6682700,184,"stackTraceLimit"
code-creation,KeyedStoreIC,10,0xe02c66827c0,153,"stackTraceLimit"
code-creation,Handler,3,0xe02c6682860,192,"prepareStackTrace"
tick,0xd54046,616800,0,0x0,2,0xccf980,0xe02c668259c,0xe02c663ffef,0xe02c6640a82,0xe02c6640cf2,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c662e98a,0xe02c6639897,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c6682920,204,"ctor /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:5:138",0x36b97b175c38,~
code-creation,Handler,3,0xe02c6682a00,201,"EventEmitter"
code-creation,Handler,3,0xe02c6682ae0,192,"usingDomains"
code-creation,Handler,3,0xe02c6682ba0,184,"defaultMaxListeners"
code-creation,Handler,3,0xe02c6682c60,204,"init"
code-creation,Handler,3,0xe02c6682d40,204,"listenerCount"
code-creation,Handler,3,0xe02c6682e20,185,"prototype"
code-creation,StoreIC,9,0xe02c6682ee0,134,"prototype"
code-creation,Handler,3,0xe02c6682f80,201,"constructor"
code-creation,StoreIC,9,0xe02c6683060,134,"constructor"
code-creation,Handler,3,0xe02c6683100,185,"prototype"
code-creation,StoreIC,9,0xe02c66831c0,134,"prototype"
code-creation,Handler,3,0xe02c6683260,216,"__super__"
code-creation,StoreIC,9,0xe02c6683340,134,"__super__"
code-creation,LazyCompile,0,0xe02c66833e0,2892,"Parser /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:224:20",0x38cf5fc82ef0,~
code-creation,LazyCompile,0,0xe02c6683f40,228,"bind /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:7:20",0x38cf5fc82530,~
code-creation,Handler,3,0xe02c6684040,192,"trim"
code-creation,KeyedStoreIC,10,0xe02c6684100,153,"trim"
code-creation,Handler,3,0xe02c66841a0,192,"normalize"
code-creation,Handler,3,0xe02c6684260,192,"normalizeTags"
code-creation,Handler,3,0xe02c6684320,192,"attrkey"
code-creation,Handler,3,0xe02c66843e0,192,"charkey"
code-creation,Handler,3,0xe02c66844a0,192,"explicitArray"
code-creation,Handler,3,0xe02c6684560,192,"ignoreAttrs"
code-creation,Handler,3,0xe02c6684620,192,"mergeAttrs"
code-creation,Handler,3,0xe02c66846e0,192,"explicitRoot"
code-creation,Handler,3,0xe02c66847a0,192,"validator"
code-creation,Handler,3,0xe02c6684860,192,"xmlns"
code-creation,Handler,3,0xe02c6684920,192,"explicitChildren"
code-creation,Handler,3,0xe02c66849e0,192,"preserveChildrenOrder"
code-creation,Handler,3,0xe02c6684aa0,192,"childkey"
code-creation,Handler,3,0xe02c6684b60,192,"charsAsChildren"
code-creation,Handler,3,0xe02c6684c20,192,"async"
code-creation,Handler,3,0xe02c6684ce0,192,"strict"
code-creation,Handler,3,0xe02c6684da0,192,"attrNameProcessors"
code-creation,KeyedStoreIC,10,0xe02c6684e60,165,symbol("normal_ic_symbol" hash 21e6e11d)
code-creation,LazyCompile,0,0xe02c6684f20,284," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:7:45",0x36b97b176b90,~
tick,0xd10273,617864,0,0x0,2,0xca0620,0xe02c6684ff1,0xe02c6683ef9,0xe02c6639502,0xe02c6639921,0xe02c654ca39,0xe02c65fd42b,0xe02c654397b,0xe02c65397ee,0xe02c654e307,0xe02c654e0fe,0xe02c654d35f,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,Function,0,0xe02c6685040,220," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:304:41",0x36b97b177738,~
code-creation,Function,0,0xe02c6685120,220," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:313:39",0x36b97b177940,~
code-creation,Function,0,0xe02c6685200,252," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:327:43",0x36b97b177b68,~
code-creation,Function,0,0xe02c6685300,252," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:358:44",0x36b97b177d70,~
code-creation,Function,0,0xe02c6685400,252," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:449:25",0x36b97b177f78,~
code-creation,Function,0,0xe02c6685500,196," /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:468:48",0x36b97b178170,~
code-creation,LazyCompile,0,0xe02c66855e0,1764,"exports.Parser.Parser.reset /home/rgbm21/Documents/botkit/node_modules/xml2js/lib/xml2js.js:295:38",0x38cf5fc830e8,~
code-creation,LazyCompile,0,0xe02c6685ce0,2052,"removeAllListeners events.js:328:32",0x31534fff8210,~
code-creation,LazyCompile,0,0xe02c6686500,228,"sax.parser /home/rgbm21/Documents/botkit/node_modules/sax/lib/sax.js:2:25",0x38cf5fc8a388,~
code-creation,LazyCompile,0,0xe02c6686600,2220,"SAXParser /home/rgbm21/Documents/botkit/node_modules/sax/lib/sax.js:44:22",0x38cf5fc89278,~
code-creation,LazyCompile,0,0xe02c6686ec0,472,"clearBuffers /home/rgbm21/Documents/botkit/node_modules/sax/lib/sax.js:134:25",0x38cf5fc893c8,~
code-creation,Handler,3,0xe02c66870a0,192,"sgmlDecl"
code-creation,KeyedStoreIC,10,0xe02c6687160,153,"sgmlDecl"
code-creation,Handler,3,0xe02c6687200,192,"textNode"
code-creation,Handler,3,0xe02c66872c0,192,"tagName"
code-creation,Handler,3,0xe02c6687380,192,"doctype"
code-creation,Handler,3,0xe02c6687440,192,"procInstName"
code-creation,Handler,3,0xe02c6687500,192,"procInstBody"
code-creation,Handler,3,0xe02c66875c0,192,"entity"
code-creation,Handler,3,0xe02c6687680,192,"attribName"
code-creation,Handler,3,0xe02c6687740,192,"attribValue"
code-creation,Handler,3,0xe02c6687800,192,"cdata"
code-creation,Handler,3,0xe02c66878c0,192,"script"
code-creation,LazyCompile,0,0xe02c6687a60,284,"emit /home/rgbm21/Documents/botkit/node_modules/sax/lib/sax.js:638:17",0x38cf5fc89908,~
tick,0xd12040,618926,0,0xc3e13c,2,0xca0620,0xe02c654d412,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c6687b80,1188,"Slackbot /home/rgbm21/Documents/botkit/lib/SlackBot.js:6:18",0x2efb89ca4c70,~
tick,0xd0a5a6,619990,0,0x7fffc2952650,2,0xca0620,0xe02c6687c6c,0xe02c654d412,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c6688040,5588,"Botkit /home/rgbm21/Documents/botkit/lib/CoreBot.js:13:16",0x2efb89c4b180,~
code-creation,Handler,3,0xe02c6689620,141,"harmony_unicode_regexps"
code-creation,Handler,3,0xe02c66896c0,141,"harmony_regexps"
code-creation,Handler,3,0xe02c6689760,171,"RegExp"
code-creation,LazyCompile,0,0xe02c6689820,572,"EventEmitter2.create /home/rgbm21/Documents/botkit/lib/events.js:84:32",0x2efb89c86898,~
code-creation,LazyCompile,0,0xe02c6689a60,380,"EventEmitter /home/rgbm21/Documents/botkit/node_modules/eventemitter2/lib/eventemitter2.js:38:24",0x2efb89c87de8,~
code-creation,LazyCompile,0,0xe02c6689be0,780,"configure /home/rgbm21/Documents/botkit/node_modules/eventemitter2/lib/eventemitter2.js:22:21",0x2efb89c87d40,~
code-creation,LazyCompile,0,0xe02c6689f00,564,"EventEmitter.onAny /home/rgbm21/Documents/botkit/node_modules/eventemitter2/lib/eventemitter2.js:405:42",0x2efb89c883d0,~
code-creation,LazyCompile,0,0xe02c668a140,1000,"EventEmitter2.extendObject /home/rgbm21/Documents/botkit/lib/events.js:117:38",0x2efb89c86940,~
tick,0xd10268,621057,0,0x7fffc2952450,2,0x2efb89c2d458,0xe02c65cb338,0xe02c668a489,0xe02c66888d7,0xe02c6687c6c,0xe02c654d412,0xe02c654ca39,0xe02c6546b4b,0xe02c654397b,0xe02c65397ee,0xe02c6539206,0xe02c643dda5,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c668a540,1764,"EventEmitter2.on /home/rgbm21/Documents/botkit/lib/events.js:53:39",0x2efb89c867f0,~
code-creation,Handler,3,0xe02c668ac40,164,"off"
code-creation,Handler,3,0xe02c668ad00,164,"bind"
code-creation,LazyCompile,0,0xe02c668adc0,3308,"EventEmitter.off /home/rgbm21/Documents/botkit/node_modules/eventemitter2/lib/eventemitter2.js:422:40",0x2efb89c88478,~
code-creation,Handler,3,0xe02c668bac0,204,"off"
code-creation,KeyedStoreIC,10,0xe02c668bba0,153,"off"
code-creation,Handler,3,0xe02c668bc40,164,"trigger"
code-creation,LazyCompile,0,0xe02c668bd00,1048,"EventEmitter2.trigger /home/rgbm21/Documents/botkit/lib/events.js:21:43",0x2efb89c86748,~
code-creation,Handler,3,0xe02c668c120,204,"trigger"
code-creation,Handler,3,0xe02c668c200,164,"many"
code-creation,LazyCompile,0,0xe02c668c2c0,628,"EventEmitter.many /home/rgbm21/Documents/botkit/node_modules/eventemitter2/lib/eventemitter2.js:240:41",0x2efb89c881d8,~
code-creation,Handler,3,0xe02c668c540,204,"many"
code-creation,Handler,3,0xe02c668c620,164,"once"
code-creation,LazyCompile,0,0xe02c668c6e0,300,"EventEmitter.once /home/rgbm21/Documents/botkit/node_modules/eventemitter2/lib/eventemitter2.js:235:41",0x2efb89c88130,~
code-creation,Handler,3,0xe02c668c820,204,"once"
code-creation,LazyCompile,0,0xe02c668c900,268," node.js:232:48",0x2efb89c0d348,~
code-creation,Function,0,0xe02c668ca20,1540," console.js:1:11",0x36b97b17f370,~
code-creation,Script,0,0xe02c668d040,244,"console.js",0x36b97b17f4b0,~
